profit,comm,equity,profit_ZL,equity_ZL,day
1260.0,140.0,1120.0,,,20161205
-3360.0,280.0,-3640.0,,,20161206
0.0,0.0,0.0,,,20161207
-140.0,280.0,-420.0,,,20161208
0.0,0.0,0.0,,,20161209
0.0,0.0,0.0,,,20161212
0.0,0.0,0.0,,,20161213
-980.0,980.0,-1960.0,,,20161214
420.0,280.0,140.0,,,20161215
-140.0,560.0,-700.0,,,20161216
2520.0,2240.0,280.0,,,20161219
9240.0,560.0,8680.0,,,20161220
3640.0,980.0,2660.0,,,20161221
12320.0,560.0,11760.0,,,20161222
-19600.0,840.0,-20440.0,,,20161223
0.0,0.0,0.0,,,20161226
0.0,0.0,0.0,,,20161227
0.0,0.0,0.0,,,20161228
-1430.0,910.0,-2340.0,,,20161229
-1430.0,260.0,-1690.0,,,20161230
-1510.0,2200.0,-3710.0,-2800.0,-5000.0,20170103
2420.0,1390.0,1030.0,2670.0,1280.0,20170104
-9540.0,520.0,-10060.0,-9800.0,-10320.0,20170105
-8000.0,4840.0,-12840.0,-6850.0,-11690.0,20170106
0.0,0.0,0.0,0.0,0.0,20170107
9800.0,0.0,9800.0,9800.0,9800.0,20170109
5600.0,0.0,5600.0,7000.0,7000.0,20170110
-7000.0,0.0,-7000.0,-5600.0,-5600.0,20170111
-2540.0,900.0,-3440.0,-3940.0,-4840.0,20170112
-26230.0,4580.0,-30810.0,-25850.0,-30430.0,20170113
0.0,0.0,0.0,0.0,0.0,20170114
22800.0,260.0,22540.0,24320.0,24060.0,20170116
-7120.0,0.0,-7120.0,-8900.0,-8900.0,20170117
71200.0,0.0,71200.0,67640.0,67640.0,20170118
-1780.0,0.0,-1780.0,-7120.0,-7120.0,20170119
16020.0,0.0,16020.0,10680.0,10680.0,20170120
0.0,0.0,0.0,0.0,0.0,20170121
14240.0,0.0,14240.0,16020.0,16020.0,20170123
