C,stockdate,symbol,totalposition,profit,comm,equity
2423.0,2017-01-16 23:59:00,rm,50.0,,,
2435.0,2017-01-17 14:59:00,rm,50.0,6000.0,0.0,6000.0
2444.0,2017-01-18 09:00:51,RM,58.0,4500.0,80.0,4420.0
2446.0,2017-01-18 14:59:00,RM,58.0,1160.0,0.0,1160.0
2445.0,2017-01-19 09:00:14,RM,57.0,-580.0,10.0,-590.0
2445.0,2017-01-19 09:00:14,RM,50.0,0.0,70.0,-70.0
2464.0,2017-01-19 14:59:00,RM,50.0,9500.0,0.0,9500.0
2428.0,2017-01-20 10:04:07,RM,49.0,-18000.0,10.0,-18010.0
2428.0,2017-01-20 10:04:07,RM,46.0,0.0,30.0,-30.0
2428.0,2017-01-20 10:04:07,RM,45.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:04:07,RM,44.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:04:07,RM,42.0,0.0,20.0,-20.0
2428.0,2017-01-20 10:07:06,RM,41.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,40.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,35.0,0.0,50.0,-50.0
2428.0,2017-01-20 10:07:06,RM,34.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,33.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,29.0,0.0,40.0,-40.0
2428.0,2017-01-20 10:07:06,RM,28.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,27.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,26.0,0.0,10.0,-10.0
2428.0,2017-01-20 10:07:06,RM,24.0,0.0,20.0,-20.0
2428.0,2017-01-20 10:07:06,RM,18.0,0.0,60.0,-60.0
2428.0,2017-01-20 10:07:06,RM,17.0,0.0,10.0,-10.0
2429.0,2017-01-20 10:10:09,RM,8.0,170.0,90.0,80.0
2428.0,2017-01-20 11:16:12,RM,1.0,-80.0,70.0,-150.0
2428.0,2017-01-20 11:16:12,RM,0.0,0.0,10.0,-10.0
2432.0,2017-01-20 14:59:00,RM,0.0,0.0,0.0,0.0
