C,stockdate,symbol,totalposition,profit,comm,equity
688.0,2017-02-10 14:59:00,,,,,
712.5,2017-02-13 14:59:00,,,,,
712.5,2017-02-14 14:58:00,I,0.0,,,
712.0,2017-02-14 14:59:00,I,0.0,-0.0,0.0,-0.0
712.0,2017-02-14 15:05:00,I,0.0,0.0,0.0,0.0
697.5,2017-02-15 14:59:00,I,0.0,-0.0,0.0,-0.0
714.0,2017-02-16 13:31:11,i,4.0,0.0,100.0,-100.0
714.0,2017-02-16 13:31:11,i,8.0,0.0,100.0,-100.0
715.0,2017-02-16 13:37:53,i,11.0,800.0,75.0,725.0
715.0,2017-02-16 13:37:53,i,14.0,0.0,75.0,-75.0
715.5,2017-02-16 13:51:11,i,16.0,700.0,50.0,650.0
715.5,2017-02-16 13:51:11,i,18.0,0.0,50.0,-50.0
715.5,2017-02-16 13:51:46,i,20.0,0.0,50.0,-50.0
715.5,2017-02-16 13:51:46,i,22.0,0.0,50.0,-50.0
715.5,2017-02-16 13:52:41,i,21.0,0.0,25.0,-25.0
715.5,2017-02-16 13:52:41,i,20.0,0.0,25.0,-25.0
715.5,2017-02-16 13:52:41,i,19.0,0.0,25.0,-25.0
715.5,2017-02-16 13:52:41,i,18.0,0.0,25.0,-25.0
716.0,2017-02-16 13:53:47,i,20.0,900.0,50.0,850.0
716.0,2017-02-16 13:53:47,i,22.0,0.0,50.0,-50.0
715.0,2017-02-16 13:54:12,i,21.0,-2200.0,25.0,-2225.0
715.0,2017-02-16 13:54:12,i,20.0,0.0,25.0,-25.0
715.0,2017-02-16 13:54:12,i,19.0,0.0,25.0,-25.0
715.0,2017-02-16 13:54:12,i,18.0,0.0,25.0,-25.0
712.5,2017-02-16 13:58:46,i,19.0,-4500.0,25.0,-4525.0
712.5,2017-02-16 13:58:46,i,20.0,0.0,25.0,-25.0
712.5,2017-02-16 13:58:46,i,21.0,0.0,25.0,-25.0
712.5,2017-02-16 13:58:46,i,22.0,0.0,25.0,-25.0
713.0,2017-02-16 14:00:28,i,24.0,1100.0,50.0,1050.0
713.0,2017-02-16 14:00:28,i,26.0,0.0,50.0,-50.0
709.0,2017-02-16 14:12:58,i,29.0,-10400.0,75.0,-10475.0
709.0,2017-02-16 14:12:58,i,32.0,0.0,75.0,-75.0
696.5,2017-02-16 14:22:41,i,29.0,-40000.0,75.0,-40075.0
696.5,2017-02-16 14:22:41,i,26.0,0.0,75.0,-75.0
697.0,2017-02-16 14:25:11,i,21.0,1300.0,125.0,1175.0
697.0,2017-02-16 14:25:11,i,16.0,0.0,125.0,-125.0
696.5,2017-02-16 14:25:41,i,13.0,-800.0,75.0,-875.0
696.5,2017-02-16 14:25:41,i,10.0,0.0,75.0,-75.0
696.0,2017-02-16 14:28:42,i,8.0,-500.0,50.0,-550.0
696.0,2017-02-16 14:28:42,i,6.0,0.0,50.0,-50.0
695.0,2017-02-16 14:29:43,i,7.0,-600.0,25.0,-625.0
695.0,2017-02-16 14:29:43,i,8.0,0.0,25.0,-25.0
695.0,2017-02-16 14:29:43,i,9.0,0.0,25.0,-25.0
695.0,2017-02-16 14:29:43,i,10.0,0.0,25.0,-25.0
687.0,2017-02-16 14:49:41,i,8.0,-8000.0,50.0,-8050.0
687.0,2017-02-16 14:49:41,i,6.0,0.0,50.0,-50.0
688.0,2017-02-16 14:52:41,i,3.0,600.0,75.0,525.0
688.0,2017-02-16 14:52:41,i,2.0,0.0,25.0,-25.0
688.0,2017-02-16 14:52:41,i,1.0,0.0,25.0,-25.0
688.0,2017-02-16 14:52:41,i,0.0,0.0,25.0,-25.0
688.0,2017-02-16 14:52:41,i,-3.0,0.0,75.0,-75.0
688.0,2017-02-16 14:52:41,i,-4.0,-0.0,25.0,-25.0
688.0,2017-02-16 14:52:41,i,-5.0,-0.0,25.0,-25.0
688.0,2017-02-16 14:52:41,i,-6.0,-0.0,25.0,-25.0
685.5,2017-02-16 14:59:00,i,-3.0,1500.0,75.0,1425.0
