stockdate,C,CZL,totalposition,profit,profit_ZL,comm,equity,equity_ZL
2017-01-20 14:21:00,1194.5,1206.5,-3.0,,,,,
2017-01-20 14:22:00,1191.5,1203.5,0.0,540.0,540.0,90.0,450.0,450.0
2017-01-20 14:23:00,1193.5,1206.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:24:00,1192.5,1205.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:25:00,1191.0,1203.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:26:00,1193.5,1205.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:27:00,1191.5,1204.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:28:00,1194.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:29:00,1200.0,1212.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:30:00,1199.0,1211.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:31:00,1200.5,1212.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:32:00,1200.5,1212.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:33:00,1200.0,1212.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:34:00,1201.0,1213.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:35:00,1199.5,1211.5,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:36:00,1199.0,1211.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:37:00,1199.0,1211.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:38:00,1200.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:39:00,1198.0,1210.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:41:00,1196.5,1208.5,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:42:00,1196.5,1209.0,-3.0,0.0,0.0,90.0,-90.0,-90.0
2017-01-20 14:43:00,1196.0,1208.0,0.0,90.0,180.0,90.0,0.0,90.0
2017-01-20 14:44:00,1192.5,1204.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:45:00,1185.5,1197.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:46:00,1186.0,1197.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:47:00,1187.5,1199.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:48:00,1191.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:49:00,1191.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:50:00,1188.0,1199.5,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:51:00,1189.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:52:00,1186.0,1198.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:53:00,1186.5,1198.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-20 14:54:00,1182.5,1194.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:55:00,1181.0,1193.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:56:00,1179.5,1191.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:57:00,1175.5,1187.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 14:58:00,1175.0,1186.5,-3.0,-0.0,-0.0,90.0,-90.0,-90.0
2017-01-20 14:59:00,1167.5,1179.0,-3.0,1350.0,1350.0,0.0,1350.0,1350.0
2017-01-20 15:00:00,1167.5,1179.0,-3.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 15:01:00,1167.5,1179.0,-3.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 15:02:00,1167.5,1179.0,-3.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 15:03:00,1167.5,1179.0,-3.0,-0.0,-0.0,0.0,-0.0,-0.0
2017-01-20 15:04:00,1167.5,1179.0,-3.0,-0.0,-0.0,0.0,-0.0,-0.0
