C,stockdate,symbol,totalposition,profit,comm,equity
6950.0,2017-01-03 15:04:00,YY,0.0,,,
6880.0,2017-01-04 14:59:00,YY,0.0,-0.0,0.0,-0.0
6874.0,2017-01-05 14:59:00,YY,0.0,-0.0,0.0,-0.0
6800.0,2017-01-06 14:59:00,YY,0.0,-0.0,0.0,-0.0
6824.0,2017-01-09 14:59:00,YY,0.0,0.0,0.0,0.0
6878.0,2017-01-10 14:59:00,YY,0.0,0.0,0.0,0.0
6950.0,2017-01-11 14:59:00,YY,0.0,0.0,0.0,0.0
6932.0,2017-01-12 14:59:00,YY,0.0,-0.0,0.0,-0.0
6936.0,2017-01-13 14:59:00,YY,0.0,0.0,0.0,0.0
7000.0,2017-01-16 14:59:00,YY,0.0,0.0,0.0,0.0
7024.0,2017-01-17 14:59:00,YY,0.0,0.0,0.0,0.0
7020.0,2017-01-18 14:59:00,YY,0.0,-0.0,0.0,-0.0
7010.0,2017-01-19 14:59:00,YY,0.0,-0.0,0.0,-0.0
7000.0,2017-01-20 14:59:00,YY,0.0,-0.0,0.0,-0.0
6972.0,2017-01-23 14:59:00,YY,0.0,-0.0,0.0,-0.0
7066.0,2017-01-24 14:59:00,YY,0.0,0.0,0.0,0.0
6982.0,2017-01-25 14:59:00,YY,0.0,-0.0,0.0,-0.0
6936.0,2017-01-26 14:59:00,YY,0.0,-0.0,0.0,-0.0
6854.0,2017-02-03 14:59:00,YY,0.0,-0.0,0.0,-0.0
6864.0,2017-02-06 14:59:00,YY,0.0,0.0,0.0,0.0
6844.0,2017-02-07 14:59:00,YY,0.0,-0.0,0.0,-0.0
6906.0,2017-02-08 14:59:00,YY,0.0,0.0,0.0,0.0
6884.0,2017-02-09 14:59:00,YY,0.0,-0.0,0.0,-0.0
6956.0,2017-02-10 14:59:00,YY,0.0,0.0,0.0,0.0
6868.0,2017-02-13 14:59:00,YY,-17.0,-0.0,340.0,-340.0
6828.0,2017-02-14 14:59:00,YY,-17.0,6800.0,0.0,6800.0
