C,stockdate,symbol,totalposition,profit,comm,equity
6952.0,2017-02-13 14:59:00,,,,,
6913.0,2017-02-14 14:58:00,sr,-15.0,,,
6915.0,2017-02-14 14:59:00,sr,-15.0,-300.0,0.0,-300.0
6887.0,2017-02-15 13:33:00,sr,-15.0,4200.0,0.0,4200.0
6885.0,2017-02-15 13:34:11,SR,-21.0,300.0,60.0,240.0
6837.0,2017-02-15 14:59:00,SR,-21.0,10080.0,0.0,10080.0
6837.0,2017-02-16 14:12:54,SR,-24.0,-0.0,30.0,-30.0
6837.0,2017-02-16 14:12:54,SR,-25.0,-0.0,10.0,-10.0
6837.0,2017-02-16 14:12:54,SR,-28.0,-0.0,30.0,-30.0
6837.0,2017-02-16 14:12:54,SR,-29.0,-0.0,10.0,-10.0
6837.0,2017-02-16 14:59:00,SR,-25.0,-0.0,40.0,-40.0
6855.0,2017-02-20 13:54:46,SR,-27.0,-4500.0,20.0,-4520.0
6855.0,2017-02-20 13:55:08,SR,-28.0,-0.0,10.0,-10.0
6855.0,2017-02-20 13:55:08,SR,-29.0,-0.0,10.0,-10.0
6854.0,2017-02-20 13:59:21,SR,-27.0,290.0,20.0,270.0
6837.0,2017-02-20 14:59:00,SR,-23.0,4590.0,40.0,4550.0
